batch_size,query_length,prefix_length,context_length,attention_pairs,block_m,block_n,num_warps,num_stages,sdpa_median_ms,triton_median_ms,speedup_vs_sdpa,speedup_vs_production,max_abs_error,status,error
8,128,16384,16512,16843264,128,64,8,2,9.0032639503479,0.8390879929065704,10.729820979991526,1.2207349419666853,3.0517578125e-05,ok,
8,256,0,256,263168,32,16,4,2,0.8901920020580292,0.09107200056314468,9.774595886260514,0.7002811065951202,0.0009765625,ok,
8,256,0,256,263168,32,32,2,2,0.8901920020580292,0.0764480009675026,11.644411767371684,0.8342402747888857,0.0009765625,ok,
8,256,0,256,263168,32,32,4,2,0.8901920020580292,0.07412799820303917,12.008849876395722,0.8603497042980397,0.0009765625,ok,
8,256,0,256,263168,64,32,4,2,0.8901920020580292,0.06377600133419037,13.95810310203309,1.0,0.0009765625,ok,
8,256,0,256,263168,64,64,4,2,0.8901920020580292,0.06756800040602684,13.174757232842827,0.943878773249915,0.0009765625,ok,
8,256,0,256,263168,128,64,8,2,0.8901920020580292,0.06913599744439125,12.875955145856468,0.9224717034781753,0.0009765625,ok,
8,256,2048,2304,4457472,32,16,4,2,1.4963359832763672,0.5697920024394989,2.6261091360882163,0.35417836202819103,0.0001220703125,ok,
8,256,2048,2304,4457472,32,32,2,2,1.4963359832763672,0.40483200550079346,3.6961899329706887,0.4984981310238556,0.0001220703125,ok,
8,256,2048,2304,4457472,32,32,4,2,1.4963359832763672,0.37588800489902496,3.9808026959475042,0.5368833149517409,0.0001220703125,ok,
8,256,2048,2304,4457472,64,32,4,2,1.4963359832763672,0.20180799812078476,7.414651536163548,1.0,0.0001220703125,ok,
8,256,2048,2304,4457472,64,64,4,2,1.4963359832763672,0.23867199569940567,6.269424189844713,0.8455453583040002,0.0001220703125,ok,
8,256,2048,2304,4457472,128,64,8,2,1.4963359832763672,0.2632160037755966,5.684821446313197,0.7667010942573046,0.0001220703125,ok,
8,256,8192,8448,17040384,32,16,4,2,4.9063520431518555,2.0991519689559937,2.3373019751361848,0.2929030375042528,6.103515625e-05,ok,
8,256,8192,8448,17040384,32,32,2,2,4.9063520431518555,1.456816017627716,3.367859759766628,0.42204916780875595,6.103515625e-05,ok,
8,256,8192,8448,17040384,32,32,4,2,4.9063520431518555,1.2875040173530579,3.810746977891908,0.47755034516652745,6.103515625e-05,ok,
8,256,8192,8448,17040384,64,32,4,2,4.9063520431518555,0.6148479878902435,7.979780595830278,1.0,6.103515625e-05,ok,
8,256,8192,8448,17040384,64,64,4,2,4.9063520431518555,0.8524160087108612,5.7558187469659385,0.7213003763503923,6.103515625e-05,ok,
8,256,8192,8448,17040384,128,64,8,2,4.9063520431518555,0.8638559877872467,5.679594877520497,0.7117482503827598,6.103515625e-05,ok,
8,256,16384,16640,33817600,32,16,4,2,9.222831726074219,4.039120197296143,2.28337639772348,0.2849690000140485,3.0517578125e-05,ok,
8,256,16384,16640,33817600,32,32,2,2,9.222831726074219,2.8103679418563843,3.281716813202079,0.4095634690451674,3.0517578125e-05,ok,
8,256,16384,16640,33817600,32,32,4,2,9.222831726074219,2.48088002204895,3.7175645916391855,0.46395796383954163,3.0517578125e-05,ok,
8,256,16384,16640,33817600,64,32,4,2,9.222831726074219,1.151024043560028,8.012718568022885,1.0,3.0517578125e-05,ok,
8,256,16384,16640,33817600,64,64,4,2,9.222831726074219,1.6226400136947632,5.6838433960923735,0.7093526807213005,3.0517578125e-05,ok,
8,256,16384,16640,33817600,128,64,8,2,9.222831726074219,1.6388319730758667,5.627685984649303,0.702344146605653,3.0517578125e-05,ok,
8,384,0,384,591360,32,16,4,2,0.9002079963684082,0.13740800321102142,6.551350542412969,0.5962971307175402,0.0009765625,ok,
8,384,0,384,591360,32,32,2,2,0.9002079963684082,0.10148799791932106,8.870093161991804,0.8073466787421947,0.0009765625,ok,
8,384,0,384,591360,32,32,4,2,0.9002079963684082,0.10262399911880493,8.771905247292718,0.7984097165956631,0.0009765625,ok,
8,384,0,384,591360,64,32,4,2,0.9002079963684082,0.08193599805235863,10.986721560322712,1.0,0.0009765625,ok,
8,384,0,384,591360,64,64,4,2,0.9002079963684082,0.08489599823951721,10.603656415331262,0.9651338078526678,0.0009765625,ok,
8,384,0,384,591360,128,64,8,2,0.9002079963684082,0.0902240015566349,9.977478063897827,0.9081397038339762,0.0009765625,ok,
8,384,2048,2432,6882816,32,16,4,2,1.5921120047569275,0.8692960143089294,1.8314958064343827,0.3806298380999326,0.0001220703125,ok,
8,384,2048,2432,6882816,32,32,2,2,1.5921120047569275,0.5842080116271973,2.725248495518592,0.566373611114512,0.0001220703125,ok,
8,384,2048,2432,6882816,32,32,4,2,1.5921120047569275,0.5616639852523804,2.834634312615792,0.5891066720944295,0.0001220703125,ok,
8,384,2048,2432,6882816,64,32,4,2,1.5921120047569275,0.3308800011873245,4.81175048066918,1.0,0.0001220703125,ok,
8,384,2048,2432,6882816,64,64,4,2,1.5921120047569275,0.36110401153564453,4.4090122344148215,0.9163010950230427,0.0001220703125,ok,
8,384,2048,2432,6882816,128,64,8,2,1.5921120047569275,0.37888000905513763,4.202153628341026,0.873310793072675,0.0001220703125,ok,
8,384,8192,8576,25757184,32,16,4,2,5.0203680992126465,3.110095977783203,1.6142164534713288,0.3438453453237057,6.103515625e-05,ok,
8,384,8192,8576,25757184,32,32,2,2,5.0203680992126465,2.172416090965271,2.310960648879167,0.49225930056316697,6.103515625e-05,ok,
8,384,8192,8576,25757184,32,32,4,2,5.0203680992126465,1.9020000100135803,2.6395205429976842,0.5622460672137947,6.103515625e-05,ok,
8,384,8192,8576,25757184,64,32,4,2,5.0203680992126465,1.0693920254707336,4.694600277202124,1.0,6.103515625e-05,ok,
8,384,8192,8576,25757184,64,64,4,2,5.0203680992126465,1.2002879977226257,4.182636257913163,0.8909461958294606,6.103515625e-05,ok,
8,384,8192,8576,25757184,128,64,8,2,5.0203680992126465,1.2701760530471802,3.952497834586531,0.8419242536538448,6.103515625e-05,ok,
8,384,16384,16768,50923008,32,16,4,2,9.321824073791504,6.023632049560547,1.5475420804415794,0.34171807386551106,3.0517578125e-05,ok,
8,384,16384,16768,50923008,32,32,2,2,9.321824073791504,4.204992055892944,2.216847011810105,0.48950959105041303,3.0517578125e-05,ok,
8,384,16384,16768,50923008,32,32,4,2,9.321824073791504,3.698848009109497,2.5201965722391892,0.55649324778445,3.0517578125e-05,ok,
8,384,16384,16768,50923008,64,32,4,2,9.321824073791504,2.0583839416503906,4.528710064808106,1.0,3.0517578125e-05,ok,
8,384,16384,16768,50923008,64,64,4,2,9.321824073791504,2.3182239532470703,4.021105924962379,0.8879141891219228,6.103515625e-05,ok,
8,384,16384,16768,50923008,128,64,8,2,9.321824073791504,2.4464319944381714,3.810375311876299,0.8413820397746651,6.103515625e-05,ok,
8,512,0,512,1050624,32,16,4,2,0.9085600078105927,0.19491200149059296,4.66138565538481,0.5065670587798176,0.0009765625,ok,
8,512,0,512,1050624,32,32,2,2,0.9085600078105927,0.13207999616861343,6.878861554861981,0.747546957753774,0.0009765625,ok,
8,512,0,512,1050624,32,32,4,2,0.9085600078105927,0.14020799845457077,6.480086855422717,0.7042108895661102,0.0009765625,ok,
8,512,0,512,1050624,64,32,4,2,0.9085600078105927,0.0987359993159771,9.201912312681408,1.0,0.0009765625,ok,
8,512,0,512,1050624,64,64,4,2,0.9085600078105927,0.1034880019724369,8.779375294660529,0.9540816078589917,0.0009765625,ok,
8,512,0,512,1050624,128,64,8,2,0.9085600078105927,0.10782400146126747,8.42632433871382,0.9157144789459982,0.0009765625,ok,
8,512,2048,2560,9439232,32,16,4,2,1.671023964881897,1.1637279987335205,1.4359231424357446,0.3217521602514552,0.0001220703125,ok,
8,512,2048,2560,9439232,32,32,2,2,1.671023964881897,0.641215980052948,2.6060235815456645,0.5839405273503858,0.0001220703125,ok,
8,512,2048,2560,9439232,32,32,4,2,1.671023964881897,0.7435359954833984,2.247401571722841,0.5035828793926537,0.0001220703125,ok,
8,512,2048,2560,9439232,64,32,4,2,1.671023964881897,0.3744319975376129,4.462823625841532,1.0,0.0001220703125,ok,
8,512,2048,2560,9439232,64,64,4,2,1.671023964881897,0.39871999621391296,4.190971059262837,0.9390850749725892,0.0001220703125,ok,
8,512,2048,2560,9439232,128,64,8,2,1.671023964881897,0.3986719995737076,4.1914756157159045,0.9391981326453475,0.0001220703125,ok,
8,512,8192,8704,34605056,32,16,4,2,5.119232177734375,4.127407789230347,1.2403020101604687,0.28649458400819383,6.103515625e-05,ok,
8,512,8192,8704,34605056,32,32,2,2,5.119232177734375,2.196128010749817,2.331026312071186,0.5384385481263438,6.103515625e-05,ok,
8,512,8192,8704,34605056,32,32,4,2,5.119232177734375,2.531343936920166,2.022337661456957,0.4671352479451789,6.103515625e-05,ok,
8,512,8192,8704,34605056,64,32,4,2,5.119232177734375,1.182479977607727,4.329233707695486,1.0,6.103515625e-05,ok,
8,512,8192,8704,34605056,64,64,4,2,5.119232177734375,1.2673119902610779,4.039441129788227,0.9330614613408064,6.103515625e-05,ok,
8,512,8192,8704,34605056,128,64,8,2,5.119232177734375,1.2700000405311584,4.030891349887936,0.9310865668265432,6.103515625e-05,ok,
8,512,16384,16896,68159488,32,16,4,2,9.482288360595703,8.024256229400635,1.1817030874279515,0.28586127001378947,3.0517578125e-05,ok,
8,512,16384,16896,68159488,32,32,2,2,9.482288360595703,4.251424074172974,2.2303793258827715,0.5395425242537685,3.0517578125e-05,ok,
8,512,16384,16896,68159488,32,32,4,2,9.482288360595703,4.930607795715332,1.9231479674444505,0.4652213624952782,3.0517578125e-05,ok,
8,512,16384,16896,68159488,64,32,4,2,9.482288360595703,2.293824076652527,4.133834175475916,1.0,3.0517578125e-05,ok,
8,512,16384,16896,68159488,64,64,4,2,9.482288360595703,2.435104012489319,3.8939972633457667,0.9419819707444995,3.0517578125e-05,ok,
8,512,16384,16896,68159488,128,64,8,2,9.482288360595703,2.4359999895095825,3.8925650252177073,0.9416355035019197,3.0517578125e-05,ok,
8,768,0,768,2362368,32,16,4,2,0.9684640169143677,0.3586079925298691,2.700620279213946,0.42069334978823664,0.0009765625,ok,
8,768,0,768,2362368,32,32,2,2,0.9684640169143677,0.22524800151586533,4.29954543612745,0.6697684180234534,0.0009765625,ok,
8,768,0,768,2362368,32,32,4,2,0.9684640169143677,0.2417600005865097,4.005890199225985,0.6240238139983022,0.0009765625,ok,
8,768,0,768,2362368,64,32,4,2,0.9684640169143677,0.15086399763822556,6.419450843645023,1.0,0.0009765625,ok,
8,768,0,768,2362368,64,64,4,2,0.9684640169143677,0.16011200100183487,6.048666001640122,0.9422404110513657,0.0009765625,ok,
8,768,0,768,2362368,128,64,8,2,0.9684640169143677,0.17108800262212753,5.660619108713075,0.8817917991095519,0.0009765625,ok,
8,768,2048,2816,14945280,32,16,4,2,2.49398410320282,1.827344000339508,1.3648136873732886,0.30784790270778234,0.0001220703125,ok,
8,768,2048,2816,14945280,32,32,2,2,2.49398410320282,1.0499039888381958,2.375440163783563,0.5358052012476563,0.0001220703125,ok,
8,768,2048,2816,14945280,32,32,4,2,2.49398410320282,1.1442880034446716,2.1795073405428815,0.491610517926195,0.0001220703125,ok,
8,768,2048,2816,14945280,64,32,4,2,2.49398410320282,0.5625440180301666,4.433402584096235,1.0,0.0001220703125,ok,
8,768,2048,2816,14945280,64,64,4,2,2.49398410320282,0.6232639849185944,4.001489198078024,0.9025774497521167,0.0001220703125,ok,
8,768,2048,2816,14945280,128,64,8,2,2.49398410320282,0.6524640023708344,3.822408736942608,0.862183991739117,0.0001220703125,ok,
8,768,8192,8960,52694016,32,16,4,2,7.122575998306274,6.221760034561157,1.1447847488076024,0.2857095121224352,6.103515625e-05,ok,
8,768,8192,8960,52694016,32,32,2,2,7.122575998306274,3.6507359743118286,1.950997291621149,0.48691990780089717,6.103515625e-05,ok,
8,768,8192,8960,52694016,32,32,4,2,7.122575998306274,3.8176159858703613,1.8657130587958888,0.465635105939568,6.103515625e-05,ok,
8,768,8192,8960,52694016,64,32,4,2,7.122575998306274,1.777616024017334,4.0068135649506385,1.0,6.103515625e-05,ok,
8,768,8192,8960,52694016,64,64,4,2,7.122575998306274,2.045103907585144,3.4827452883392134,0.8692057246696774,6.103515625e-05,ok,
8,768,8192,8960,52694016,128,64,8,2,7.122575998306274,2.116768002510071,3.364835442457699,0.8397783894642354,6.103515625e-05,ok,
8,768,16384,17152,103025664,32,16,4,2,13.188096046447754,11.980400085449219,1.1008059791313096,0.2837781674780853,6.103515625e-05,ok,
8,768,16384,17152,103025664,32,32,2,2,13.188096046447754,7.011728048324585,1.8808624572367691,0.4848699148729013,6.103515625e-05,ok,
8,768,16384,17152,103025664,32,32,4,2,13.188096046447754,7.331264019012451,1.798884341396866,0.46373667256919204,6.103515625e-05,ok,
8,768,16384,17152,103025664,64,32,4,2,13.188096046447754,3.399775981903076,3.879107363734453,1.0,6.103515625e-05,ok,
8,768,16384,17152,103025664,64,64,4,2,13.188096046447754,3.887727975845337,3.3922373500373753,0.8744891625715758,6.103515625e-05,ok,
8,768,16384,17152,103025664,128,64,8,2,13.188096046447754,4.030416011810303,3.2721426293967566,0.8435297924434435,6.103515625e-05,ok,
8,1024,0,1024,4198400,32,16,4,2,1.1648159623146057,0.5724480152130127,2.0347978006023273,0.3762647353979828,0.0009765625,ok,
8,1024,0,1024,4198400,32,32,2,2,1.1648159623146057,0.3372640013694763,3.4537215877912133,0.6386450973083855,0.0009765625,ok,
8,1024,0,1024,4198400,32,32,4,2,1.1648159623146057,0.3755359947681427,3.1017425188063994,0.5735588704518416,0.0009765625,ok,
8,1024,0,1024,4198400,64,32,4,2,1.1648159623146057,0.21539200097322464,5.407888672984676,1.0,0.0009765625,ok,
8,1024,0,1024,4198400,64,64,4,2,1.1648159623146057,0.22991999983787537,5.066179380375601,0.9368128093471862,0.0009765625,ok,
8,1024,0,1024,4198400,128,64,8,2,1.1648159623146057,0.23841599375009537,4.885645228715449,0.9034293278117734,0.0009765625,ok,
8,1024,2048,3072,20975616,32,16,4,2,2.6507519483566284,2.528864026069641,1.0481986856669496,0.30111226974670885,0.0001220703125,ok,
8,1024,2048,3072,20975616,32,32,2,2,2.6507519483566284,1.356224000453949,1.9545089509324278,0.5614647628384054,0.0001220703125,ok,
8,1024,2048,3072,20975616,32,32,4,2,2.6507519483566284,1.5783519744873047,1.6794428563487374,0.48244751429286137,0.0001220703125,ok,
8,1024,2048,3072,20975616,64,32,4,2,2.6507519483566284,0.7614719867706299,3.4810892513569067,1.0,0.0001220703125,ok,
8,1024,2048,3072,20975616,64,64,4,2,2.6507519483566284,0.8169279992580414,3.2447803854980135,0.9321164012767609,0.0001220703125,ok,
8,1024,2048,3072,20975616,128,64,8,2,2.6507519483566284,0.8058240115642548,3.2894923833443785,0.944960656226253,0.0001220703125,ok,
8,1024,8192,9216,71307264,32,16,4,2,7.2442240715026855,8.442944049835205,0.8580210917830354,0.28278288482688235,6.103515625e-05,ok,
8,1024,8192,9216,71307264,32,32,2,2,7.2442240715026855,4.432175874710083,1.6344622317083806,0.5386790015413214,6.103515625e-05,ok,
8,1024,8192,9216,71307264,32,32,4,2,7.2442240715026855,5.138512134552002,1.409790204209427,0.4646325652887681,6.103515625e-05,ok,
8,1024,8192,9216,71307264,64,32,4,2,7.2442240715026855,2.3875200748443604,3.0342044650556197,1.0,6.103515625e-05,ok,
8,1024,8192,9216,71307264,64,64,4,2,7.2442240715026855,2.5511200428009033,2.839624929428711,0.935871317220759,6.103515625e-05,ok,
8,1024,8192,9216,71307264,128,64,8,2,7.2442240715026855,2.5560799837112427,2.834114784226978,0.9340553073686898,6.103515625e-05,ok,
8,1024,16384,17408,138416128,32,16,4,2,13.188032150268555,16.21288013458252,0.8134293253755771,0.2841790037514918,6.103515625e-05,ok,
8,1024,16384,17408,138416128,32,32,2,2,13.188032150268555,8.541024208068848,1.544080877069708,0.5394388321994642,6.103515625e-05,ok,
8,1024,16384,17408,138416128,32,32,4,2,13.188032150268555,9.9061598777771,1.3312961140324229,0.4651005214365554,6.103515625e-05,ok,
8,1024,16384,17408,138416128,64,32,4,2,13.188032150268555,4.607360124588013,2.862383619610768,1.0,6.103515625e-05,ok,
8,1024,16384,17408,138416128,64,64,4,2,13.188032150268555,4.883311986923218,2.700632723361551,0.9434908391939398,6.103515625e-05,ok,
8,1024,16384,17408,138416128,128,64,8,2,13.188032150268555,4.891887903213501,2.6958982730584,0.9418368155086749,6.103515625e-05,ok,
8,1536,0,1536,9443328,32,16,4,2,2.20414400100708,1.17849600315094,1.870302483091898,0.3367953667738863,0.0009765625,ok,
8,1536,0,1536,9443328,32,32,2,2,2.20414400100708,0.660975992679596,3.3346808740684857,0.6004938122089716,0.0009765625,ok,
8,1536,0,1536,9443328,32,32,4,2,2.20414400100708,0.7539840042591095,2.9233299228581746,0.5264196473409263,0.0009765625,ok,
8,1536,0,1536,9443328,64,32,4,2,2.20414400100708,0.39691199362277985,5.553231034640568,1.0,0.0009765625,ok,
8,1536,0,1536,9443328,64,64,4,2,2.20414400100708,0.4249279946088791,5.187100000403277,0.9340688273271186,0.0009765625,ok,
8,1536,0,1536,9443328,128,64,8,2,2.20414400100708,0.43297599256038666,5.090684099995846,0.9167067007010163,0.0009765625,ok,
8,1536,2048,3584,34609152,32,16,4,2,4.576255798339844,4.085344076156616,1.120164106873726,0.29681905787364293,0.0001220703125,ok,
8,1536,2048,3584,34609152,32,32,2,2,4.576255798339844,2.200719952583313,2.0794357741738154,0.551005128276797,0.0001220703125,ok,
8,1536,2048,3584,34609152,32,32,4,2,4.576255798339844,2.5550079345703125,1.791092597569351,0.4746004751560214,0.0001220703125,ok,
8,1536,2048,3584,34609152,64,32,4,2,4.576255798339844,1.212607979774475,3.7738955001689427,1.0,0.0001220703125,ok,
8,1536,2048,3584,34609152,64,64,4,2,4.576255798339844,1.3061919808387756,3.5035093351294235,0.9283535633068232,0.0001220703125,ok,
8,1536,2048,3584,34609152,128,64,8,2,4.576255798339844,1.2930400371551514,3.539144703058209,0.9377961586111155,0.0001220703125,ok,
8,1536,8192,9728,110106624,32,16,4,2,12.10859203338623,12.77894401550293,0.9475424588054026,0.28598293923726914,6.103515625e-05,ok,
8,1536,8192,9728,110106624,32,32,2,2,12.10859203338623,6.750447988510132,1.793746437865478,0.5413803611437978,6.103515625e-05,ok,
8,1536,8192,9728,110106624,32,32,4,2,12.10859203338623,7.821008205413818,1.5482136976923875,0.4672747904000788,6.103515625e-05,ok,
8,1536,8192,9728,110106624,64,32,4,2,12.10859203338623,3.6545599699020386,3.3132831676342156,1.0,6.103515625e-05,ok,
8,1536,8192,9728,110106624,64,64,4,2,12.10859203338623,3.8712799549102783,3.127800669137312,0.9440185190602516,6.103515625e-05,ok,
8,1536,8192,9728,110106624,128,64,8,2,12.10859203338623,3.8857439756393433,3.1161579633907652,0.9405045707625997,6.103515625e-05,ok,
8,1536,16384,17920,210769920,32,16,4,2,21.848000526428223,24.412992477416992,0.8949333248121265,0.286683414405897,6.103515625e-05,ok,
8,1536,16384,17920,210769920,32,32,2,2,21.848000526428223,12.862560272216797,1.698573228350193,0.5441218459756282,6.103515625e-05,ok,
8,1536,16384,17920,210769920,32,32,4,2,21.848000526428223,14.894943714141846,1.4668065180860583,0.4698775754786133,6.103515625e-05,ok,
8,1536,16384,17920,210769920,64,32,4,2,21.848000526428223,6.998800039291382,3.121678059634963,1.0,6.103515625e-05,ok,
8,1536,16384,17920,210769920,64,64,4,2,21.848000526428223,7.383455991744995,2.959047978460924,0.9479029938170317,6.103515625e-05,ok,
8,1536,16384,17920,210769920,128,64,8,2,21.848000526428223,7.360063791275024,2.968452603947251,0.9509156765173826,6.103515625e-05,ok,
8,2048,0,2048,16785408,32,16,4,2,2.9748159646987915,1.9937120079994202,1.492099136065221,0.32059193689772564,0.0009765625,ok,
8,2048,0,2048,16785408,32,32,2,2,2.9748159646987915,1.1058399677276611,2.6900962630348784,0.5779932114175476,0.0009765625,ok,
8,2048,0,2048,16785408,32,32,4,2,2.9748159646987915,1.2803199887275696,2.323494119353144,0.49922519361430673,0.0009765625,ok,
8,2048,0,2048,16785408,64,32,4,2,2.9748159646987915,0.639167994260788,4.654200447159799,1.0,0.0009765625,ok,
8,2048,0,2048,16785408,64,64,4,2,2.9748159646987915,0.6893599927425385,4.315330155531412,0.9271904389431312,0.0009765625,ok,
8,2048,0,2048,16785408,128,64,8,2,2.9748159646987915,0.6909759938716888,4.3052377956435945,0.9250219977678105,0.0009765625,ok,
8,2048,2048,4096,50339840,32,16,4,2,6.012223958969116,5.92849588394165,1.0141229877976736,0.28714467322616816,0.0001220703125,ok,
8,2048,2048,4096,50339840,32,32,2,2,6.012223958969116,3.1732479333877563,1.8946593790263566,0.536464861571562,0.0001220703125,ok,
8,2048,2048,4096,50339840,32,32,4,2,6.012223958969116,3.68231999874115,1.6327271831411923,0.4622998582141352,0.0001220703125,ok,
8,2048,2048,4096,50339840,64,32,4,2,6.012223958969116,1.7023360133171082,3.5317492621529647,1.0,0.0001220703125,ok,
8,2048,2048,4096,50339840,64,64,4,2,6.012223958969116,1.8370880484580994,3.272692326323326,0.926649114475438,0.0001220703125,ok,
8,2048,2048,4096,50339840,128,64,8,2,6.012223958969116,1.8341119885444641,3.278002650067386,0.9281527103849683,0.0001220703125,ok,
8,2048,8192,10240,151003136,32,16,4,2,14.227519989013672,17.521504402160645,0.8120033338723598,0.2886994017023911,6.103515625e-05,ok,
8,2048,8192,10240,151003136,32,32,2,2,14.227519989013672,9.322559833526611,1.5261387690800772,0.5426028824870561,6.103515625e-05,ok,
8,2048,8192,10240,151003136,32,32,4,2,14.227519989013672,10.7948317527771,1.3179936764974103,0.46859904384598156,6.103515625e-05,ok,
8,2048,8192,10240,151003136,64,32,4,2,14.227519989013672,5.05844783782959,2.8126256205734097,1.0,6.103515625e-05,ok,
8,2048,8192,10240,151003136,64,64,4,2,14.227519989013672,5.352495908737183,2.6581094561490994,0.9450633730653392,6.103515625e-05,ok,
8,2048,8192,10240,151003136,128,64,8,2,14.227519989013672,5.314160108566284,2.6772847822329044,0.9518809622757709,6.103515625e-05,ok,
8,2048,16384,18432,285220864,32,16,4,2,25.37654399871826,32.81804847717285,0.7732496347663496,0.28791522534234787,6.103515625e-05,ok,
8,2048,16384,18432,285220864,32,32,2,2,25.37654399871826,17.405168533325195,1.4579889847162637,0.5428741356057502,6.103515625e-05,ok,
8,2048,16384,18432,285220864,32,32,4,2,25.37654399871826,20.134943962097168,1.2603235472861556,0.46927450309214425,6.103515625e-05,ok,
8,2048,16384,18432,285220864,64,32,4,2,25.37654399871826,9.448815822601318,2.6856851138973665,1.0,6.103515625e-05,ok,
8,2048,16384,18432,285220864,64,64,4,2,25.37654399871826,9.999567985534668,2.5377640349490957,0.9449224042748582,6.103515625e-05,ok,
8,2048,16384,18432,285220864,128,64,8,2,25.37654399871826,9.974688053131104,2.5440939970801835,0.9472793306689213,6.103515625e-05,ok,
