implementation,decode_requests,decode_context_length,prefill_requests,prefill_tokens,prefill_chunk_size,prefill_prefix_length,decode_only_median_ms,prefill_only_median_ms,mixed_median_ms,decode_only_median_wall_ms,prefill_only_median_wall_ms,mixed_median_wall_ms,incremental_prefill_ms,incremental_decode_ms,decode_stretch,separate_sum_ms,packing_benefit_ms,packing_speedup,wall_incremental_prefill_ms,wall_decode_stretch,wall_packing_benefit_ms,wall_packing_speedup,mixed_scheduled_tokens_per_second,mixed_peak_gpu_memory_bytes,status,error
custom-kernels,1,128,2,8192,4096,4096,13.222816467285156,88.99139404296875,93.6280288696289,13.246050104498863,89.01329152286053,93.65460276603699,80.40521240234375,4.636634826660156,7.080793195706524,102.2142105102539,8.586181640625,1.0917052483565655,80.40855266153812,7.070379624657189,8.604738861322403,1.091877372891307,87505.84732920345,20020996608,ok,
custom-kernels,1,128,2,8192,4096,16384,13.222816467285156,169.3559112548828,173.89251708984375,13.246050104498863,169.37917470932007,173.9149447530508,160.6697006225586,4.5366058349609375,13.150943864348024,182.57872772216797,8.686210632324219,1.0499516067608383,160.66889464855194,13.129570202515138,8.710280060768127,1.0500835628193783,47115.3108662346,20021002752,ok,
custom-kernels,1,2048,2,512,256,0,12.915807723999023,16.106239318847656,21.069856643676758,12.937955558300018,16.128435730934143,21.09706960618496,8.154048919677734,4.963617324829102,1.6313231889111042,29.02204704284668,7.952190399169922,1.3774202422756607,8.159114047884941,1.6306339522592244,7.969321683049202,1.3777454325084495,24347.579040313765,19483429376,ok,
custom-kernels,1,2048,2,512,256,4096,12.915807723999023,16.247360229492188,20.375232696533203,12.937955558300018,16.269654035568237,20.401623100042343,7.45942497253418,4.127872467041016,1.5775422747021643,29.16316795349121,8.787935256958008,1.4313047800653218,7.463667541742325,1.5768815256869697,8.805986493825912,1.4316316623753154,25177.626564593087,19483431424,ok,
custom-kernels,1,2048,2,512,256,16384,12.915807723999023,29.748767852783203,37.389503479003906,12.937955558300018,29.770884662866592,37.41176426410675,24.473695755004883,7.640735626220703,2.8948637420120464,42.66457557678223,5.27507209777832,1.1410843046027754,24.473808705806732,2.891628750425424,5.29707595705986,1.1415885099581344,13720.428255702174,19483437568,ok,
custom-kernels,1,2048,2,2048,1024,0,12.915807723999023,16.454208374023438,23.84351921081543,12.937955558300018,16.476215794682503,23.86588603258133,10.927711486816406,7.389310836791992,1.8460726359770352,29.37001609802246,5.526496887207031,1.2317819294351569,10.927930474281311,1.8446412128283107,5.548285320401192,1.2324776592340532,85935.30098822713,19593539072,ok,
custom-kernels,1,2048,2,2048,1024,4096,12.915807723999023,22.54934310913086,30.74038314819336,12.937955558300018,22.571861743927002,30.762556940317154,17.824575424194336,8.1910400390625,2.3800589018582454,35.46515083312988,4.724767684936523,1.1536990499487056,17.824601382017136,2.377698454883176,4.747260361909866,1.1543194335607436,66654.99223357669,19593541120,ok,
custom-kernels,1,2048,2,2048,1024,16384,12.915807723999023,43.2982063293457,51.224159240722656,12.937955558300018,43.331725522875786,51.246967166662216,38.30835151672363,7.925952911376953,3.96600509510082,56.21401405334473,4.98985481262207,1.0974121369015108,38.3090116083622,3.960978760186421,5.022713914513588,1.0980099739010707,40000.65653339346,19593547264,ok,
custom-kernels,1,2048,2,4096,2048,0,12.915807723999023,29.00476837158203,37.882720947265625,12.937955558300018,29.026079922914505,37.90549375116825,24.9669132232666,8.877952575683594,2.9330508595970555,41.920576095581055,4.03785514831543,1.106588308530855,24.967538192868233,2.9297900723465493,4.058541730046272,1.107070013562907,108149.57050480085,19733602304,ok,
custom-kernels,1,2048,2,4096,2048,4096,12.915807723999023,42.396095275878906,51.41641616821289,12.937955558300018,42.417680844664574,51.43885314464569,38.50060844421387,9.020320892333984,3.980890492251244,55.31190299987793,3.895486831665039,1.0757634841549564,38.50089758634567,3.975810004359336,3.916783258318901,1.0761444514967107,79682.72208230809,19733604352,ok,
