batch_size,context_length,heads_per_program,num_warps,num_programs,kv_read_factor,production_median_ms,grouped_median_ms,speedup,production_gbps,grouped_gbps,max_abs_error,status,error
8,256,1,4,96,6,0.052400000393390656,0.06280000135302544,0.8343948927457506,240.13190659416702,200.3648364474726,0.0001220703125,ok,
8,256,1,8,96,6,0.052400000393390656,0.060736000537872314,0.8627502622718186,240.13190659416702,207.17386539394943,1.52587890625e-05,ok,
8,256,2,4,48,3,0.052400000393390656,0.07790399715304375,0.6726227447668692,240.13190659416702,80.75909105973504,0.0001220703125,ok,
8,256,2,8,48,3,0.052400000393390656,0.07478400319814682,0.7006846137208278,240.13190659416702,84.12836610698992,1.52587890625e-05,ok,
8,256,3,4,32,2,0.052400000393390656,0.09705600142478943,0.5398944900279704,240.13190659416702,43.215297750034004,0.0001220703125,ok,
8,256,3,8,32,2,0.052400000393390656,0.09190399944782257,0.5701601748370064,240.13190659416702,45.637883282557986,1.52587890625e-05,ok,
8,256,6,4,16,1,0.052400000393390656,0.1393600031733513,0.37600458668338127,240.13190659416702,15.048449714738684,0.0001220703125,ok,
8,256,6,8,16,1,0.052400000393390656,0.13209599256515503,0.39668122685512114,240.13190659416702,15.875969885805588,1.52587890625e-05,ok,
8,512,1,4,96,6,0.07156800106167793,0.0859839990735054,0.8323409219487032,351.63513898218105,292.68031576998897,3.0517578125e-05,ok,
8,512,1,8,96,6,0.07156800106167793,0.08132800087332726,0.8799921342361403,351.63513898218105,309.4361564253513,3.0517578125e-05,ok,
8,512,2,4,48,3,0.07156800106167793,0.11580800265073776,0.6179883896065278,351.63513898218105,108.65321663433281,3.0517578125e-05,ok,
8,512,2,8,48,3,0.07156800106167793,0.11184000223875046,0.6399141597735141,351.63513898218105,112.5081522543126,3.0517578125e-05,ok,
8,512,3,4,32,2,0.07156800106167793,0.1539039984345436,0.465017165178566,351.63513898218105,54.505458502221636,3.0517578125e-05,ok,
8,512,3,8,32,2,0.07156800106167793,0.14300799369812012,0.5004475568879946,351.63513898218105,58.65831540653431,3.0517578125e-05,ok,
8,512,6,4,16,1,0.07156800106167793,0.23718400299549103,0.3017404216043966,351.63513898218105,17.68375584790065,3.0517578125e-05,ok,
8,512,6,8,16,1,0.07156800106167793,0.22251199930906296,0.3216365916620612,351.63513898218105,18.84978793514065,3.0517578125e-05,ok,
8,1024,1,4,96,6,0.10838399827480316,0.13025599718093872,0.8320845152660945,464.3826468957731,386.40560964025525,6.103515625e-05,ok,
8,1024,1,8,96,6,0.10838399827480316,0.12083200365304947,0.8969808908077959,464.3826468957731,416.54236028825267,6.103515625e-05,ok,
8,1024,2,4,48,3,0.10838399827480316,0.1897919997572899,0.5710672652872986,464.3826468957731,132.59686410482317,6.103515625e-05,ok,
8,1024,2,8,48,3,0.10838399827480316,0.17628800123929977,0.6148121115042808,464.3826468957731,142.75403784196854,6.103515625e-05,ok,
8,1024,3,4,32,2,0.10838399827480316,0.26526400446891785,0.4085891656947484,464.3826468957731,63.247239419420964,6.103515625e-05,ok,
8,1024,3,8,32,2,0.10838399827480316,0.24447999894618988,0.4433246021841587,464.3826468957731,68.62408406543175,6.103515625e-05,ok,
8,1024,6,4,16,1,0.10838399827480316,0.43380799889564514,0.24984324528528465,464.3826468957731,19.337144592435063,6.103515625e-05,ok,
8,1024,6,8,16,1,0.10838399827480316,0.40404801070690155,0.268245345609251,464.3826468957731,20.76141393524924,6.103515625e-05,ok,
8,2048,1,4,96,6,0.18376000225543976,0.21900800615549088,0.8390560942551761,547.7976423839541,459.63295026087434,3.0517578125e-05,ok,
8,2048,1,8,96,6,0.18376000225543976,0.20051199942827225,0.9164538919336592,547.7976423839541,502.03128135485764,3.0517578125e-05,ok,
8,2048,2,4,48,3,0.18376000225543976,0.33876799046993256,0.5424361433928021,547.7976423839541,148.57262024721075,3.0517578125e-05,ok,
8,2048,2,8,48,3,0.18376000225543976,0.31091201305389404,0.591035387955841,547.7976423839541,161.8838960438477,3.0517578125e-05,ok,
8,2048,3,4,32,2,0.18376000225543976,0.4887840002775192,0.37595339076382506,547.7976423839541,68.6487937022256,3.0517578125e-05,ok,
8,2048,3,8,32,2,0.18376000225543976,0.44734400510787964,0.41078007116944587,547.7976423839541,75.00811817497845,3.0517578125e-05,ok,
8,2048,6,4,16,1,0.18376000225543976,0.8254560232162476,0.22261634428379418,547.7976423839541,20.324784759132847,3.0517578125e-05,ok,
8,2048,6,8,16,1,0.18376000225543976,0.767087996006012,0.23955530944587947,547.7976423839541,21.871305622501893,3.0517578125e-05,ok,
8,4096,1,4,96,6,0.4562879949808121,0.45633599162101746,0.9998948217079374,441.2270193706635,441.18061186635424,3.0517578125e-05,ok,
8,4096,1,8,96,6,0.4562879949808121,0.4174879938364029,1.0929368070872318,441.2270193706635,482.2332497515892,1.52587890625e-05,ok,
8,4096,2,4,48,3,0.4562879949808121,0.7033600211143494,0.6487260880393864,441.2270193706635,143.11773910680458,3.0517578125e-05,ok,
8,4096,2,8,48,3,0.4562879949808121,0.6429120004177094,0.7097207622261757,441.2270193706635,156.57398825126546,1.52587890625e-05,ok,
8,4096,3,4,32,2,0.4562879949808121,0.9939999878406525,0.4590422540869883,441.2270193706635,67.51394851199754,3.0517578125e-05,ok,
8,4096,3,8,32,2,0.4562879949808121,0.9101759791374207,0.5013184323027718,441.2270193706635,73.73174588017527,1.52587890625e-05,ok,
8,4096,6,4,16,1,0.4562879949808121,1.633616030216217,0.2793116537430281,441.2270193706635,20.539974742754517,3.0517578125e-05,ok,
8,4096,6,8,16,1,0.4562879949808121,1.5187680125236511,0.30043297674055175,441.2270193706635,22.09319114131492,1.52587890625e-05,ok,
8,8192,1,4,96,6,0.8773600161075592,0.8698720037937164,1.008608177158462,458.9372396822755,462.88785274607613,1.52587890625e-05,ok,
8,8192,1,8,96,6,0.8773600161075592,0.79203200340271,1.107733036466033,458.9372396822755,508.37994206058653,7.62939453125e-06,ok,
8,8192,2,4,48,3,0.8773600161075592,1.3693919777870178,0.6406931180693797,458.9372396822755,147.01896554509568,1.52587890625e-05,ok,
8,8192,2,8,48,3,0.8773600161075592,1.2458400130271912,0.7042316886064008,458.9372396822755,161.5990736329047,7.62939453125e-06,ok,
8,8192,3,4,32,2,0.8773600161075592,1.9589920043945312,0.44786298981282785,458.9372396822755,68.51366810018344,1.52587890625e-05,ok,
8,8192,3,8,32,2,0.8773600161075592,1.7935519814491272,0.48917456822114685,458.9372396822755,74.8334753540607,7.62939453125e-06,ok,
8,8192,6,4,16,1,0.8773600161075592,3.321536064147949,0.2641428541383676,458.9372396822755,20.204165393343388,1.52587890625e-05,ok,
8,8192,6,8,16,1,0.8773600161075592,3.0793919563293457,0.28491339477075783,458.9372396822755,21.792894490766347,7.62939453125e-06,ok,
8,12288,1,4,96,6,1.2987679839134216,1.2815040349960327,1.0134716305574818,465.0405487977154,471.30540326536686,1.52587890625e-05,ok,
8,12288,1,8,96,6,1.2987679839134216,1.16457599401474,1.1152281951442864,465.0405487977154,518.6263319045845,1.52587890625e-05,ok,
8,12288,2,4,48,3,1.2987679839134216,2.0137919187545776,0.6449365358048711,465.0405487977154,149.96082027519734,1.52587890625e-05,ok,
8,12288,2,8,48,3,1.2987679839134216,1.8296480178833008,0.709845812538278,465.0405487977154,165.05354311228052,1.52587890625e-05,ok,
8,12288,3,4,32,2,1.2987679839134216,2.9143519401550293,0.44564555365414565,465.0405487977154,69.0810842801952,1.52587890625e-05,ok,
8,12288,3,8,32,2,1.2987679839134216,2.6696799993515015,0.4864882623493859,465.0405487977154,75.41225616886845,1.52587890625e-05,ok,
8,12288,6,4,16,1,1.2987679839134216,4.957488059997559,0.26198106141561966,465.0405487977154,20.305302762554625,1.52587890625e-05,ok,
8,12288,6,8,16,1,1.2987679839134216,4.597840070724487,0.2824735014562551,465.0405487977154,21.89360535633819,1.52587890625e-05,ok,
8,16384,1,4,96,6,1.723792016506195,1.6955040097236633,1.0166841285070993,467.1714222416494,474.96577028517345,1.52587890625e-05,ok,
8,16384,1,8,96,6,1.723792016506195,1.5398240089416504,1.1194733985807828,467.1714222416494,522.9859797766773,1.52587890625e-05,ok,
8,16384,2,4,48,3,1.723792016506195,2.671712040901184,0.6452012754805528,467.1714222416494,150.70979874918808,1.52587890625e-05,ok,
8,16384,2,8,48,3,1.723792016506195,2.4268639087677,0.7102961193161808,467.1714222416494,165.91502413683222,1.52587890625e-05,ok,
8,16384,3,4,32,2,1.723792016506195,3.8745439052581787,0.44490191843401783,467.1714222416494,69.28182066428613,1.52587890625e-05,ok,
8,16384,3,8,32,2,1.723792016506195,3.544032096862793,0.48639289075065384,467.1714222416494,75.74295284673673,1.52587890625e-05,ok,
8,16384,6,4,16,1,1.723792016506195,6.598832130432129,0.2612268326324754,467.1714222416494,20.339618488099145,1.52587890625e-05,ok,
8,16384,6,8,16,1,1.723792016506195,6.1155359745025635,0.2818709633453522,467.1714222416494,21.94700980577867,1.52587890625e-05,ok,
12,256,1,4,144,6,0.06108799949288368,0.06996800005435944,0.8730848308572959,308.97014400019316,269.75714591436304,0.0001220703125,ok,
12,256,1,8,144,6,0.06108799949288368,0.06985600292682648,0.874484610247065,308.97014400019316,270.18963595398844,0.0001220703125,ok,
12,256,2,4,72,3,0.06108799949288368,0.07870400324463844,0.7761739806678154,308.97014400019316,119.90729328806904,0.0001220703125,ok,
12,256,2,8,72,3,0.06108799949288368,0.0753600001335144,0.8106157030872454,308.97014400019316,125.22802525584201,0.0001220703125,ok,
12,256,3,4,48,2,0.06108799949288368,0.09734400361776352,0.6275476374770375,308.97014400019316,64.6311613060871,0.0001220703125,ok,
12,256,3,8,48,2,0.06108799949288368,0.09224000200629234,0.6622723131414984,308.97014400019316,68.2074573195566,0.0001220703125,ok,
12,256,6,4,24,1,0.06108799949288368,0.1390879973769188,0.43920396184395016,308.97014400019316,22.61681855606344,0.0001220703125,ok,
12,256,6,8,24,1,0.06108799949288368,0.13174400478601456,0.46368713014384205,308.97014400019316,23.8775798952632,0.0001220703125,ok,
12,512,1,4,144,6,0.08841600269079208,0.09876799955964088,0.8951887563279262,426.94461241382567,382.1960166076411,0.0001220703125,ok,
12,512,1,8,144,6,0.08841600269079208,0.09787200018763542,0.9033840375315232,426.94461241382567,385.6949477647332,0.0001220703125,ok,
12,512,2,4,72,3,0.08841600269079208,0.11560000106692314,0.7648443068751037,426.94461241382567,163.2730780778562,0.0001220703125,ok,
12,512,2,8,72,3,0.08841600269079208,0.10886400192975998,0.8121693224895303,426.94461241382567,173.37565830234598,0.0001220703125,ok,
12,512,3,4,48,2,0.08841600269079208,0.1531039997935295,0.5774898292012403,426.94461241382567,82.18539043374999,0.0001220703125,ok,
12,512,3,8,48,2,0.08841600269079208,0.14299199730157852,0.6183283285729448,426.94461241382567,87.9973161956882,0.0001220703125,ok,
12,512,6,4,24,1,0.08841600269079208,0.23785599321126938,0.37172072688645214,426.94461241382567,26.45069361112031,0.0001220703125,ok,
12,512,6,8,24,1,0.08841600269079208,0.22308799624443054,0.3963279252099133,426.94461241382567,28.20167873625369,0.0001220703125,ok,
12,1024,1,4,144,6,0.14243199676275253,0.15468799322843552,0.9207695684073945,530.0597738986651,488.06290924279494,6.103515625e-05,ok,
12,1024,1,8,144,6,0.14243199676275253,0.15359999984502792,0.9272916465264117,530.0597738986651,491.52000049591066,6.103515625e-05,ok,
12,1024,2,4,72,3,0.14243199676275253,0.1897919997572899,0.7504636493893191,530.0597738986651,198.89529615723475,6.103515625e-05,ok,
12,1024,2,8,72,3,0.14243199676275253,0.17643199861049652,0.8072911823506305,530.0597738986651,213.9562907935806,6.103515625e-05,ok,
12,1024,3,4,48,2,0.14243199676275253,0.265407994389534,0.5366530013173151,530.0597738986651,94.819389513432,6.103515625e-05,ok,
12,1024,3,8,48,2,0.14243199676275253,0.24483200162649155,0.5817540019953868,530.0597738986651,102.78813158743944,6.103515625e-05,ok,
12,1024,6,4,24,1,0.14243199676275253,0.43355199694633484,0.3285234476278581,530.0597738986651,29.022844061672064,6.103515625e-05,ok,
12,1024,6,8,24,1,0.14243199676275253,0.40400001406669617,0.3525544351571198,530.0597738986651,31.14582069772575,6.103515625e-05,ok,
12,2048,1,4,144,6,0.2526400089263916,0.26953600347042084,0.9373145170719895,597.6683766029845,560.2032457848264,6.103515625e-05,ok,
12,2048,1,8,144,6,0.2526400089263916,0.26607999205589294,0.9494889374219534,597.6683766029845,567.4795118314717,3.0517578125e-05,ok,
12,2048,2,4,72,3,0.2526400089263916,0.3524959981441498,0.7167173819178422,597.6683766029845,214.17965706698902,6.103515625e-05,ok,
12,2048,2,8,72,3,0.2526400089263916,0.3185119926929474,0.79318837193657,597.6683766029845,237.03180329784703,3.0517578125e-05,ok,
12,2048,3,4,48,2,0.2526400089263916,0.4890560060739517,0.5165870693512945,597.6683766029845,102.91591837109385,6.103515625e-05,ok,
12,2048,3,8,48,2,0.2526400089263916,0.4472479969263077,0.564876781254805,597.6683766029845,112.53632961109285,3.0517578125e-05,ok,
12,2048,6,4,24,1,0.2526400089263916,0.8256800174713135,0.305978107233495,597.6683766029845,30.478906437716148,6.103515625e-05,ok,
12,2048,6,8,24,1,0.2526400089263916,0.766431987285614,0.32963134774833486,597.6683766029845,32.83503874770019,3.0517578125e-05,ok,
12,4096,1,4,144,6,0.4718399941921234,0.5061279833316803,0.9322543106313745,640.0260506044259,596.6670445923503,3.0517578125e-05,ok,
12,4096,1,8,144,6,0.4718399941921234,0.48920001089572906,0.9645134580601924,640.0260506044259,617.3137393170825,3.0517578125e-05,ok,
12,4096,2,4,72,3,0.4718399941921234,0.7006080150604248,0.6734721613931708,640.0260506044259,215.51986382424877,3.0517578125e-05,ok,
12,4096,2,8,72,3,0.4718399941921234,0.6402720212936401,0.7369367682798202,640.0260506044259,235.82936467366116,3.0517578125e-05,ok,
12,4096,3,4,48,2,0.4718399941921234,1.0061759948730469,0.46894379968949396,640.0260506044259,100.0454160235666,3.0517578125e-05,ok,
12,4096,3,8,48,2,0.4718399941921234,0.9196640253067017,0.5130569221023602,640.0260506044259,109.45659852947871,3.0517578125e-05,ok,
12,4096,6,4,24,1,0.4718399941921234,1.6874719858169556,0.27961352731061284,640.0260506044259,29.82665693003072,3.0517578125e-05,ok,
12,4096,6,8,24,1,0.4718399941921234,1.5627999901771545,0.30191962961212776,640.0260506044259,32.20607135676687,3.0517578125e-05,ok,
12,8192,1,4,144,6,0.9081279933452606,0.9734080135822296,0.9329366315809003,665.0822135491348,620.4795600328989,3.0517578125e-05,ok,
12,8192,1,8,144,6,0.9081279933452606,0.9492640197277069,0.9566653475455164,665.0822135491348,636.2611069713245,3.0517578125e-05,ok,
12,8192,2,4,72,3,0.9081279933452606,1.3561279773712158,0.6696477091384988,665.0822135491348,222.68539034597003,3.0517578125e-05,ok,
12,8192,2,8,72,3,0.9081279933452606,1.235264003276825,0.7351691548820657,665.0822135491348,244.47396443100553,3.0517578125e-05,ok,
12,8192,3,4,48,2,0.9081279933452606,1.9679200053215027,0.4614659086190336,665.0822135491348,102.30425599393656,3.0517578125e-05,ok,
12,8192,3,8,48,2,0.9081279933452606,1.7946880459785461,0.5060088272054588,665.0822135491348,112.17915695773607,3.0517578125e-05,ok,
12,8192,6,4,24,1,0.9081279933452606,3.3241759538650513,0.27318890634816473,665.0822135491348,30.28218042518412,3.0517578125e-05,ok,
12,8192,6,8,24,1,0.9081279933452606,3.080623984336853,0.2947870294987487,665.0822135491348,32.67626835076698,3.0517578125e-05,ok,
12,12288,1,4,144,6,1.3438559770584106,1.4161760210990906,0.9489328706578773,674.156814023399,639.7295608047926,3.0517578125e-05,ok,
12,12288,1,8,144,6,1.3438559770584106,1.4453279972076416,0.9297930847909445,674.156814023399,626.8263437436511,3.0517578125e-05,ok,
12,12288,2,4,72,3,1.3438559770584106,2.013599991798401,0.667389741027053,674.156814023399,224.96267076134964,3.0517578125e-05,ok,
12,12288,2,8,72,3,1.3438559770584106,1.8317440152168274,0.7336483514588339,674.156814023399,247.29701761650315,3.0517578125e-05,ok,
12,12288,3,4,48,2,1.3438559770584106,2.927616000175476,0.4590274055674864,674.156814023399,103.15215109560108,3.0517578125e-05,ok,
12,12288,3,8,48,2,1.3438559770584106,2.66975998878479,0.5033620934854527,674.156814023399,113.1149950814337,3.0517578125e-05,ok,
12,12288,6,4,24,1,1.3438559770584106,4.96395206451416,0.27072299643367703,674.156814023399,30.418292126432615,3.0517578125e-05,ok,
12,12288,6,8,24,1,1.3438559770584106,4.600703954696655,0.29209790290603843,674.156814023399,32.819965267675165,3.0517578125e-05,ok,
12,16384,1,4,144,6,1.7804319858551025,1.8921440243721008,0.9409600764645443,678.4643061890644,638.4078254301259,1.52587890625e-05,ok,
12,16384,1,8,144,6,1.7804319858551025,1.9427039623260498,0.9164710735048613,678.4643061890644,621.7929110278226,1.52587890625e-05,ok,
12,16384,2,4,72,3,1.7804319858551025,2.670912027359009,0.6666007594475469,678.4643061890644,226.13241088184162,1.52587890625e-05,ok,
12,16384,2,8,72,3,1.7804319858551025,2.4273120164871216,0.7334994321956997,678.4643061890644,248.82659167736398,1.52587890625e-05,ok,
12,16384,3,4,48,2,1.7804319858551025,3.8923840522766113,0.45741426384011313,678.4643061890644,103.44641705242131,1.52587890625e-05,ok,
12,16384,3,8,48,2,1.7804319858551025,3.549839973449707,0.5015527458058602,678.4643061890644,113.42854523346436,1.52587890625e-05,ok,
12,16384,6,4,24,1,1.7804319858551025,6.602479934692383,0.26966109756728174,678.4643061890644,30.492571577861224,1.52587890625e-05,ok,
12,16384,6,8,24,1,1.7804319858551025,6.119647979736328,0.29093699372097126,678.4643061890644,32.89839426493848,1.52587890625e-05,ok,
16,256,1,4,192,6,0.06180800125002861,0.07097599655389786,0.8708296360882056,407.1612653869527,354.56809656613325,0.0001220703125,ok,
16,256,1,8,192,6,0.06180800125002861,0.07043199986219406,0.8775556759847938,407.1612653869527,357.30667948147124,0.0001220703125,ok,
16,256,2,4,96,3,0.06180800125002861,0.07887999713420868,0.7835700240311458,407.1612653869527,159.5196812519031,0.0001220703125,ok,
16,256,2,8,96,3,0.06180800125002861,0.07539200037717819,0.8198217442276332,407.1612653869527,166.89982938573092,0.0001220703125,ok,
16,256,3,4,64,2,0.06180800125002861,0.09734400361776352,0.6349441049571724,407.1612653869527,86.17488174144947,0.0001220703125,ok,
16,256,3,8,64,2,0.06180800125002861,0.09255999699234962,0.6677614872344608,407.1612653869527,90.62887070635216,0.0001220703125,ok,
16,256,6,4,32,1,0.06180800125002861,0.1462239995598793,0.4226939588307321,407.1612653869527,28.684101191490228,0.0001220703125,ok,
16,256,6,8,32,1,0.06180800125002861,0.1329440027475357,0.4649175590673593,407.1612653869527,31.549403608413222,0.0001220703125,ok,
16,512,1,4,192,6,0.08875199779868126,0.0995359979569912,0.8916572860105384,567.1043948122581,505.66276556294684,6.103515625e-05,ok,
16,512,1,8,192,6,0.08875199779868126,0.09843199700117111,0.901658002505276,567.1043948122581,511.334215838384,1.52587890625e-05,ok,
16,512,2,4,96,3,0.08875199779868126,0.11553600057959557,0.7681761299806967,567.1043948122581,217.81802965096279,6.103515625e-05,ok,
16,512,2,8,96,3,0.08875199779868126,0.10891200229525566,0.8148963927600787,567.1043948122581,231.06566282544833,1.52587890625e-05,ok,
16,512,3,4,64,2,0.08875199779868126,0.1534240022301674,0.5784753135662248,567.1043948122581,109.35196420460171,6.103515625e-05,ok,
16,512,3,8,64,2,0.08875199779868126,0.1430400013923645,0.6204697772284757,567.1043948122581,117.29037917148378,1.52587890625e-05,ok,
16,512,6,4,32,1,0.08875199779868126,0.2513439953327179,0.3531096801465074,567.1043948122581,33.37500857697252,6.103515625e-05,ok,
16,512,6,8,32,1,0.08875199779868126,0.22329600155353546,0.39746344395424776,567.1043948122581,37.567210973944924,1.52587890625e-05,ok,
16,1024,1,4,192,6,0.14372800290584564,0.15671999752521515,0.9171005945346624,700.3735804075926,642.3130269881734,6.103515625e-05,ok,
16,1024,1,8,192,6,0.14372800290584564,0.15463999658823013,0.9294361489709512,700.3735804075926,650.9525234150298,6.103515625e-05,ok,
16,1024,2,4,96,3,0.14372800290584564,0.19039999693632126,0.7548739769881145,700.3735804075926,264.3468950098422,6.103515625e-05,ok,
16,1024,2,8,96,3,0.14372800290584564,0.17635200172662735,0.815006359432461,700.3735804075926,285.40446100533507,6.103515625e-05,ok,
16,1024,3,4,64,2,0.14372800290584564,0.26548799872398376,0.5413728816242024,700.3735804075926,126.3877544795728,6.103515625e-05,ok,
16,1024,3,8,64,2,0.14372800290584564,0.24510399997234344,0.5863959907715228,700.3735804075926,136.8987531977697,6.103515625e-05,ok,
16,1024,6,4,32,1,0.14372800290584564,0.46140800416469574,0.311498720456837,700.3735804075926,36.36091235645647,6.103515625e-05,ok,
16,1024,6,8,32,1,0.14372800290584564,0.40436799824237823,0.35543861910579544,700.3735804075926,41.489969713042754,6.103515625e-05,ok,
16,2048,1,4,192,6,0.27054400742053986,0.28041599690914154,0.9647951985713556,744.154690098359,717.956872001252,3.0517578125e-05,ok,
16,2048,1,8,192,6,0.27054400742053986,0.27878400683403015,0.9704430698623402,744.154690098359,722.15976191151,3.0517578125e-05,ok,
16,2048,2,4,96,3,0.27054400742053986,0.37049600481987,0.730221119528872,744.154690098359,271.6987354531423,3.0517578125e-05,ok,
16,2048,2,8,96,3,0.27054400742053986,0.34067198634147644,0.7941480904430955,744.154690098359,295.4845130679427,3.0517578125e-05,ok,
16,2048,3,4,64,2,0.27054400742053986,0.5085760056972504,0.5319637662607144,744.154690098359,131.9544438750993,3.0517578125e-05,ok,
16,2048,3,8,64,2,0.27054400742053986,0.4659679979085922,0.5806064121030299,744.154690098359,144.02032822255012,3.0517578125e-05,ok,
16,2048,6,4,32,1,0.27054400742053986,0.8919679820537567,0.30331134397628506,744.154690098359,37.618426529998196,3.0517578125e-05,ok,
16,2048,6,8,32,1,0.27054400742053986,0.7779040038585663,0.3477858528540605,744.154690098359,43.13441225853448,3.0517578125e-05,ok,
16,4096,1,4,192,6,0.5054560005664825,0.5194880068302155,0.9729887772590696,796.6137182044179,775.0962076235176,3.0517578125e-05,ok,
16,4096,1,8,192,6,0.5054560005664825,0.5140480101108551,0.983285589331394,796.6137182044179,783.298789374104,3.0517578125e-05,ok,
16,4096,2,4,96,3,0.5054560005664825,0.69896000623703,0.7231543951816225,796.6137182044179,288.03735579074964,3.0517578125e-05,ok,
16,4096,2,8,96,3,0.5054560005664825,0.6391839981079102,0.7907832518691261,796.6137182044179,314.97439328262254,3.0517578125e-05,ok,
16,4096,3,4,64,2,0.5054560005664825,1.0027999877929688,0.5040446816108614,796.6137182044179,133.84296931973006,3.0517578125e-05,ok,
16,4096,3,8,64,2,0.5054560005664825,0.918720006942749,0.5501741518055137,796.6137182044179,146.09209224325068,3.0517578125e-05,ok,
16,4096,6,4,32,1,0.5054560005664825,1.7851999998092651,0.28313690377575995,796.6137182044179,37.59179027961576,3.0517578125e-05,ok,
16,4096,6,8,32,1,0.5054560005664825,1.5621280074119568,0.3235688741051975,796.6137182044179,42.95990064935977,3.0517578125e-05,ok,
16,8192,1,4,192,6,0.9809440076351166,0.9959039986133575,0.9849784808585261,820.9503924097074,808.6184703759244,3.0517578125e-05,ok,
16,8192,1,8,192,6,0.9809440076351166,0.9886080026626587,0.9922476906853875,820.9503924097074,814.5861310357949,3.0517578125e-05,ok,
16,8192,2,4,96,3,0.9809440076351166,1.3578879833221436,0.7224042186714004,820.9503924097074,296.52901339835705,3.0517578125e-05,ok,
16,8192,2,8,96,3,0.9809440076351166,1.2347999811172485,0.794415308257097,820.9503924097074,326.08777952497127,3.0517578125e-05,ok,
16,8192,3,4,64,2,0.9809440076351166,1.962719976902008,0.49978805900954654,820.9503924097074,136.76706772185773,3.0517578125e-05,ok,
16,8192,3,8,64,2,0.9809440076351166,1.7938399910926819,0.5468403048800323,820.9503924097074,149.64292095890218,3.0517578125e-05,ok,
16,8192,6,4,32,1,0.9809440076351166,3.529055953025818,0.2779621577816168,820.9503924097074,38.03219041764456,3.0517578125e-05,ok,
16,8192,6,8,32,1,0.9809440076351166,3.0831520557403564,0.3181627081313584,820.9503924097074,43.53263334842898,3.0517578125e-05,ok,
16,12288,1,4,192,6,1.449392020702362,1.4718719720840454,0.9847269655187104,833.4250049304355,820.696076092564,3.0517578125e-05,ok,
16,12288,1,8,192,6,1.449392020702362,1.46971195936203,0.9861742033667003,833.4250049304355,821.9022403031605,3.0517578125e-05,ok,
16,12288,2,4,96,3,1.449392020702362,2.0152159929275513,0.719224155519328,833.4250049304355,299.7096976798921,3.0517578125e-05,ok,
16,12288,2,8,96,3,1.449392020702362,1.8328320384025574,0.7907936954035404,833.4250049304355,329.53361974532646,3.0517578125e-05,ok,
16,12288,3,4,64,2,1.449392020702362,2.9217439889907837,0.49607084883676095,833.4250049304355,137.81261654587428,3.0517578125e-05,ok,
16,12288,3,8,64,2,1.449392020702362,2.669327974319458,0.5429801188337986,833.4250049304355,150.844402738729,3.0517578125e-05,ok,
16,12288,6,4,32,1,1.449392020702362,5.272831916809082,0.2748792382480265,833.4250049304355,38.18187174868931,3.0517578125e-05,ok,
16,12288,6,8,32,1,1.449392020702362,4.602223873138428,0.3149329673338919,833.4250049304355,43.745501642167596,3.0517578125e-05,ok,
16,16384,1,4,192,6,1.9236159920692444,1.938048005104065,0.9925533253062813,837.2839187448503,831.0489377756754,1.52587890625e-05,ok,
16,16384,1,8,192,6,1.9236159920692444,1.950111985206604,0.9864130914848193,837.2839187448503,825.907818739632,7.62939453125e-06,ok,
16,16384,2,4,96,3,1.9236159920692444,2.6730719804763794,0.7196274571425603,837.2839187448503,301.26624867635735,1.52587890625e-05,ok,
16,16384,2,8,96,3,1.9236159920692444,2.427248001098633,0.7925090436570832,837.2839187448503,331.7775388569682,7.62939453125e-06,ok,
16,16384,3,4,64,2,1.9236159920692444,3.8889280557632446,0.49463913049728914,837.2839187448503,138.05112984910522,1.52587890625e-05,ok,
16,16384,3,8,64,2,1.9236159920692444,3.545616030693054,0.5425336458931903,837.2839187448503,151.41823236146044,7.62939453125e-06,ok,
16,16384,6,4,32,1,1.9236159920692444,7.021552085876465,0.2739588012084267,837.2839187448503,38.23021644173883,1.52587890625e-05,ok,
16,16384,6,8,32,1,1.9236159920692444,6.123631954193115,0.3141299161116405,837.2839187448503,43.83598785949091,7.62939453125e-06,ok,
24,256,1,4,288,6,0.07103999704122543,0.07702399790287018,0.9223099160706931,531.3729951043483,490.09058251692426,0.0001220703125,ok,
24,256,1,8,288,6,0.07103999704122543,0.08204799890518188,0.8658346088772042,531.3729951043483,460.0811293840819,6.103515625e-05,ok,
24,256,2,4,144,3,0.07103999704122543,0.08767999708652496,0.8102189712794045,531.3729951043483,215.26424072955055,0.0001220703125,ok,
24,256,2,8,144,3,0.07103999704122543,0.09003200009465218,0.7890527475402065,531.3729951043483,209.6406608778774,6.103515625e-05,ok,
24,256,3,4,96,2,0.07103999704122543,0.09748799726366997,0.7287050614968301,531.3729951043483,129.07139702508965,0.0001220703125,ok,
24,256,3,8,96,2,0.07103999704122543,0.09358400106430054,0.7591040801131663,531.3729951043483,134.4558028818881,6.103515625e-05,ok,
24,256,6,4,48,1,0.07103999704122543,0.14665599912405014,0.48439884809032385,531.3729951043483,42.89941112247527,0.0001220703125,ok,
24,256,6,8,48,1,0.07103999704122543,0.13222400099039078,0.5372700607236063,531.3729951043483,47.58180022443296,6.103515625e-05,ok,
24,512,1,4,288,6,0.10755199939012527,0.11231999844312668,0.9575498653927094,701.9625151378792,672.164111881004,6.103515625e-05,ok,
24,512,1,8,288,6,0.10755199939012527,0.121824000030756,0.8828473811644045,701.9625151378792,619.7257681650555,6.103515625e-05,ok,
