batch_size,query_length,prefix_length,context_length,attention_pairs,block_m,block_n,num_warps,num_stages,sdpa_median_ms,triton_median_ms,speedup_vs_sdpa,speedup_vs_production,max_abs_error,status,error
1,256,512,768,163968,64,64,4,2,0.1847200021147728,0.08158400282263756,2.264169392575054,1.0482447086053135,0.000244140625,ok,
1,256,512,768,163968,128,64,8,2,0.1847200021147728,0.08555200323462486,2.159154609251889,0.9996259121032348,0.000244140625,ok,
1,256,2048,2304,557184,32,16,4,2,0.24915200471878052,0.21584000438451767,1.1543365440028333,0.6806523262093601,0.0001220703125,ok,
1,256,2048,2304,557184,32,32,2,2,0.24915200471878052,0.18694399297237396,1.3327628278251202,0.7858610417884391,0.0001220703125,ok,
1,256,2048,2304,557184,32,32,4,2,0.24915200471878052,0.1536479964852333,1.6215766584546767,0.9561595623375392,0.0001220703125,ok,
1,256,2048,2304,557184,64,32,4,2,0.24915200471878052,0.14691200107336044,1.6959268330595167,1.0,0.0001220703125,ok,
1,256,2048,2304,557184,64,64,4,2,0.24915200471878052,0.1324479952454567,1.8811308110556477,1.1092051699317804,0.0001220703125,ok,
1,256,2048,2304,557184,128,64,8,2,0.24915200471878052,0.14503999799489975,1.717815831240854,1.0129068057386936,0.0001220703125,ok,
1,256,8192,8448,2130048,32,16,4,2,0.5375680029392242,0.644896000623703,0.8335731690370574,0.6120428701371807,6.103515625e-05,ok,
1,256,8192,8448,2130048,32,32,2,2,0.5375680029392242,0.5457279980182648,0.985047505151518,0.7232614060393325,6.103515625e-05,ok,
1,256,8192,8448,2130048,32,32,4,2,0.5375680029392242,0.42179200053215027,1.2744860079399472,0.9357787693074913,6.103515625e-05,ok,
1,256,8192,8448,2130048,64,32,4,2,0.5375680029392242,0.3947039991617203,1.361952258099541,1.0,6.103515625e-05,ok,
1,256,8192,8448,2130048,64,64,4,2,0.5375680029392242,0.34276799857616425,1.5683144435076974,1.1515193973804287,6.103515625e-05,ok,
1,256,8192,8448,2130048,128,64,8,2,0.5375680029392242,0.3869599997997284,1.3892081952073683,1.0200124027444692,6.103515625e-05,ok,
1,256,16384,16640,4227200,32,16,4,2,0.9950560033321381,1.204800009727478,0.8259096906524898,0.5936918912848491,3.0517578125e-05,ok,
1,256,16384,16640,4227200,32,32,2,2,0.9950560033321381,1.0105759501457214,0.9846424736197755,0.707794398127098,3.0517578125e-05,ok,
1,256,16384,16640,4227200,32,32,4,2,0.9950560033321381,0.7664160132408142,1.2983236077290614,0.9332790338898677,3.0517578125e-05,ok,
1,256,16384,16640,4227200,64,32,4,2,0.9950560033321381,0.7152799963951111,1.3911419421024638,1.0,3.0517578125e-05,ok,
1,256,16384,16640,4227200,64,64,4,2,0.9950560033321381,0.6216480135917664,1.6006743069649494,1.1506189688636768,3.0517578125e-05,ok,
1,256,16384,16640,4227200,128,64,8,2,0.9950560033321381,0.7135840058326721,1.3944482992875098,1.002376721659365,3.0517578125e-05,ok,
1,512,0,512,131328,32,16,4,2,0.17632000148296356,0.09737600013613701,1.810713124758241,0.7862306727325056,0.00048828125,ok,
1,512,0,512,131328,32,32,2,2,0.17632000148296356,0.08604799956083298,2.0490889083169375,0.8897359437265042,0.00048828125,ok,
1,512,0,512,131328,32,32,4,2,0.17632000148296356,0.08134400099515915,2.1675845707842245,0.9411880059795891,0.00048828125,ok,
1,512,0,512,131328,64,32,4,2,0.17632000148296356,0.07655999809503555,2.303030379704213,1.0,0.00048828125,ok,
